stop_lat,wheelchair_boarding,stop_code,stop_lon,parent_station,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
30.050921,0,1514,-89.980437,,,1514,HAYNE BLVD & READ BLVD,Hayne at Lacombe,0,
30.053562,0,1517,-89.975592,,,1517,MARQUIS ST & WALES ST,Hayne at Marquis,0,
29.962648,0,3753,-90.037419,,,3753_merged_2495653,DAUPHINE ST & PAULINE ST,Dauphine at Alvar,0,
30.038871,0,1849,-89.923603,,,1849,DWYER BLVD & CANNES ST,Dwyer at Cannes,0,
29.960849,0,901,-90.080407,,,901,CANAL ST & N JOHNSON ST,Canal at Prieur,0,
30.048058,0,1511,-89.986474,,,1511,HAYNE BLVD & SYMMES AVE,Hayne at Weaver,0,
30.029222,0,1841,-89.932558,,,1841,CHEF MENTEUR HWY & RAMP,Chef Highway at Spur Station,0,
30.023907,0,1840,-89.947798,,,1840,CHEF MENTEUR HWY & GRANT ST,Chef Highway at Bullard,0,
30.040869,0,1847,-89.916939,,,1847,DWYER BLVD & ALCEE FORTIER BLVD,Dwyer at Palace,0,
30.041584,0,1846,-89.913466,,,1846,ALCEE FORTIER BLVD & SAIGON DR,Alcee Fortier at Dwyer,0,
30.03872,0,1845,-89.912303,,,1845,ALCEE FORTIER BLVD & PELTIER ST,Alcee Fortier at Peltier,0,
30.047413,0,1510,-89.987779,,,1510,HAYNE BLVD & TRAPIER AVE,Hayne at Nazareth Inn,0,
30.049131,0,1513,-89.984061,,,1513,READ BLVD & UNNAMED ST,Hayne at Read,0,
29.961557,0,4888,-90.032625,,,4888_merged_2495671,DAUPHINE ST & POLAND AVE,Dauphine at Poland,0,
29.995052,0,2163,-90.063796,,,2163,UNNAMED ST & GENTILLY BLVD,Gentilly at St Anthony,0,
30.028341,0,8645,-90.044128,,,8645,UNNAMED ST & LEON C SIMON DR,Hayne at Press,0,
29.917755,0,2617,-89.985725,,,2617,SULLEN PL & BERKLEY DR,Berkley at Sullen,0,
29.917636,0,2616,-89.983921,,,2616,DICKENS DR & BERKLEY DR,Berkley at Dickens,0,
29.917498,0,2615,-89.982501,,,2615,BERKLEY DR & KENT DR,Berkley at Kent,0,
29.917416,0,2614,-89.980458,,,2614,BLAIR ST & BERKLEY DR,Berkley at Blair,0,
29.917197,0,2613,-89.978705,,,2613,BERKLEY DR & LANCASTER ST,Berkley at Lancaster,0,
29.914057,0,2619,-89.98638,,,2619,MAUMUS AVE & SULLEN PL,Sullen at Maumus,0,
29.915572,0,2618,-89.986211,,,2618,FAIRFAX PL & DICKENS DR,Sullen at Fairfax,0,
29.950665,0,5139,-90.095766,,,5139,S ROCHEBLAVE ST & THALIA ST,M L King at Rocheblave,0,
29.94789,0,5138,-90.091524,,,5138,MARTIN LUTHER KING JR BLVD & S JOHNSON ST,M L King at Prieur,0,
30.006252,0,5134,-90.074107,,,5134,PARIS AVE & KING DR,Paris Ave at King Drive,0,
30.017607,0,7827,-90.038491,,,7827,PRENTISS AVE & PIETY DR,Prentiss at Piety,0,
29.96845,0,5131,-90.056597,,,5131,SAINT CLAUDE AVE & ELYSIAN FIELDS AVE,Elysian Fields at St Claude,0,
29.959476,0,5130,-90.059588,,,5130,N PETERS ST & URSULINES AVE,N Peters at Ursulines,0,
30.017732,0,854,-90.106765,,,854,WALKER ST & CANAL BLVD,Canal Blvd at Walker,0,
30.015947,0,855,-90.106971,,,855,MOUTON ST & CANAL BLVD,Canal Blvd at Mouton,0,
30.014134,0,856,-90.107187,,,856,CHAPELLE ST & CANAL BLVD,Canal Blvd at Chapelle,0,
30.012331,0,857,-90.107393,,,857,FILMORE AVE & CANAL BLVD,Canal Blvd at Fillmore,0,
30.027969,0,3456,-90.065488,,,3456,ALUMNI DR & LAKESHORE DR,University of New Orleans,0,
30.019092,0,851,-90.099697,,,851,GENERAL HAIG ST & EMERALD ST,R E Lee at General Haig,0,
30.019365,0,852,-90.102895,,,852,ROBERT E LEE BLVD & MARSHALL FOCH ST,R E Lee at General Diaz,0,
30.019544,0,853,-90.104858,,,853,RING ST & ROBERT E LEE BLVD,R E Lee at Ring,0,
30.010519,0,858,-90.107609,,,858,PORTEOUS ST & CANAL BLVD,Canal Blvd at Porteous,0,
30.008706,0,859,-90.107835,,,859,LANE ST & CANAL BLVD,Canal Blvd at Lane,0,
29.955575,0,6,-90.06266,,,6,UNNAMED ST & NEW ORLEANS PUBLIC BELT,Toulouse Station,0,
30.036527,0,5221,-89.952835,,,5221,BULLARD AVE & WINROCK DR,Bullard at Melvin,0,
29.96417,0,740,-90.096172,,,740,S LOPEZ ST & GRAVIER ST,Tulane at S Lopez,0,
29.963388,0,741,-90.094481,,,741,S GAYOSO ST & GRAVIER ST,Tulane at S Gayoso,0,
29.962533,0,742,-90.092573,,,742,S WHITE ST & GRAVIER ST,Tulane at S White,0,
29.961797,0,743,-90.090969,,,743,TULANE AVE & S WHITE ST,Tulane at S Broad,0,
29.961029,0,744,-90.089249,,,744,S DORGENOIS ST & GRAVIER ST,Tulane at S Dorgenois,0,
29.960046,0,745,-90.087107,,,745,S TONTI ST & BRADISH PL,Tulane at S Tonti,0,
29.959199,0,746,-90.085232,,,746,S GALVEZ ST & GRAVIER ST,Tulane at S Galvez,0,
29.958253,0,747,-90.083152,,,747,TULANE AVE & S JOHNSON ST,Tulane at S Prieur,0,
29.957735,0,748,-90.082003,,,748,TULANE AVE & BOLIVAR ST,Tulane at S Roman,0,
29.956915,0,749,-90.080265,,,749,TULANE AVE & S CLAIBORNE AVE,Tulane at S Claiborne,0,
30.039725,0,1798,-89.972178,,,1798,I-10 SERVICE RD & UNNAMED ST,I-10 Service Rd at Palm Apts,0,
29.961198,0,1050,-90.067608,,,1050,N RAMPART ST & SAINT ANN ST,N Rampart at St Ann,0,
29.962821,0,1051,-90.066168,,,1051,N RAMPART ST & SAINT PHILIP ST,N Rampart at St Philip,0,
29.964386,0,1052,-90.06478,,,1052,N RAMPART ST & URSULINES AVE,N Rampart at Governor Nicholls,0,
29.966133,0,1053,-90.0637,,,1053,ESPLANADE AVE & N RAMPART ST,Esplanade at N Rampart,0,
29.967177,0,1054,-90.065191,,,1054,ESPLANADE AVE & TREME ST,Esplanade at Treme,0,
29.968219,0,1055,-90.066699,,,1055,N VILLERE ST & ESPLANADE AVE,Esplanade at N Villere,0,
29.920694,0,5351,-90.101676,,,5351,NAPOLEON AVE & MAGAZINE ST,Magazine at Napoleon,0,
29.970683,0,1057,-90.070241,,,1057,ESPLANADE AVE & N ROMAN ST,Esplanade at N Roman,0,
29.97247,0,1058,-90.072837,,,1058,ESPLANADE AVE & N JOHNSON ST,Esplanade at N Galvez,0,
29.973083,0,1059,-90.073727,,,1059,ESPLANADE AVE & N MIRO ST,Esplanade at N Miro,0,
30.011564,0,1696,-90.007033,,,1696,CHEF MENTEUR HWY & UNNAMED STREET,Chef Highway Opposite Saint Paul's,0,
30.011284,0,1697,-90.009687,,,1697,DALE ST & CHEF MENTEUR HWY,Chef Highway at Dale,0,
30.012017,0,1694,-90.002795,,,1694,CHEF MENTEUR HWY & LONELY OAK DR,Chef Highway at Plum Orchard,0,
30.011713,0,1695,-90.005604,,,1695,CHEF MENTEUR HWY & CHANTILLY DR,Chef Highway at Chantilly,0,
30.012555,0,1692,-89.998434,,,1692,WILSON AVE & CHEF MENTEUR HWY,Chef Highway at Wilson,0,
30.012276,0,1693,-90.000532,,,1693,CHEF MENTEUR HWY & LONELY OAK DR,Chef Highway at Lonely Oak,0,
30.013515,0,1690,-89.992957,,,1690,CHEF MENTEUR HWY & ELAINE ST,Chef Highway at Elaine,0,
29.955649,0,716,-90.120533,,,716,S CARROLLTON AVE & UNNAMED ST,S Carrollton at S Claiborne,0,
30.011037,0,1698,-90.011892,,,1698,CHEF MENTEUR HWY & RAY AVE,Chef Highway at Ray,0,
30.010979,0,1699,-90.009883,,,1699,CHEF MENTEUR HWY & DALE ST,Chef Highway at Dale,0,
29.969485,0,1278,-90.056618,,,1278,ELYSIAN FIELDS AVE & ST CLAUDE AVE,Elysian Fields at Marais,0,
29.971504,0,1279,-90.056775,,,1279,ELYSIAN FIELDS AVE & URQUHART ST,Elysian Fields at N Villere,0,
29.920221,0,618,-90.087679,,,618,LOUISIANA AVE & ANNUNCIATION ST,Louisiana at Annunication,0,
29.918482,0,619,-90.086547,,,619,LOUISIANA AVE & CHIPPEWA ST,Louisiana at Tchoupitoulas,0,
30.055525,0,1734,-89.968632,,,1734,WALES ST & BULLARD AVE,Bullard at Wales,0,
29.931999,0,612,-90.093387,,,612,LOUISIANA AVE & DANNEEL ST,Louisiana at Danneel,0,
29.930225,0,613,-90.092542,,,613,LOUISIANA AVE & BARONNE ST,Louisiana at Baronne,0,
29.934795,0,610,-90.091745,,,610,LOYOLA AVE & SEVENTH ST,Loyola at Seventh Street,0,
29.933838,0,611,-90.093968,,,611,LOYOLA AVE & FRANKLIN CT,Loyola at Louisiana,0,
29.922992,0,616,-90.089129,,,616,MAGAZINE ST & LOUISIANA AVE,Louisiana at Magazine,0,
29.969013,0,1277,-90.056665,,,1277,ELYSIAN FIELDS AVE & UNNAMED ST,Elysian Fields at St Claude,0,
30.031385,0,8242,-90.052429,,,8242,FRANKLIN AVE & UNIVERSITY OF NEW ORLEANS,Franklin at UNO Arena,0,
30.031131,0,8243,-90.05277,,,8243,FRANKLIN AVE & UNIVERSITY OF NEW ORLEANS,Franklin at Levee District,0,
29.99775,0,8240,-90.080216,,,8240,CATON ST & ST BERNARD AVE,St Bernard at Caton,0,
29.967871,0,710,-90.112832,,,710,PALMETTO ST & CAMBRONNE ST,Palmetto at Cambronne,0,
29.923512,0,8244,-90.071116,,,8244,TCHOUPITOULAS ST & JACKSON AVE,Tchoupitoulas at Jackson,0,
29.917228,0,8245,-90.100876,,,8245,TCHOUPITOULAS ST & GENERAL PERSHING ST,Tchoupitoulas at Napoleon,0,
30.021312,0,1472,-90.07523,,,1472,PARIS AVE & NEW YORK ST,R E Lee at Paris,0,
30.023203,0,1470,-90.071807,,,1470,PRATT DR & FRANKFORT ST,L C Simon at Pratt,0,
30.022403,0,1471,-90.073307,,,1471,CALDWELL DR & LEON C SIMON DR,L C Simon at Caldwell,0,
30.020669,0,1476,-90.079553,,,1476,CARTIER AVE & AVIATORS ST,R E Lee at Cartier,0,
30.021085,0,1474,-90.079338,,,1474,ROBERT E LEE BLVD & CARTIER DR,R E Lee at Cartier,0,
30.020947,0,1475,-90.081745,,,1475,ST BERNARD AVE & NEW YORK ST,R E Lee at St Bernard,0,
30.00554,0,8646,-90.040692,,,8646,PRESS DR & STEPHEN GIRARD AVE,Press at Stephen Girard,0,
30.006916,0,8647,-90.037235,,,8647,STEPHEN GIRARD AVE & METROPOLITAN DR,Stephen Girard at Louisa Drive,0,
30.020994,0,1478,-90.075674,,,1478,PARIS AVE & ROBERT E LEE BLVD,R E Lee at Paris,0,
30.021989,0,1479,-90.073128,,,1479,LEON C SIMON DR & CALDWELL DR,L C Simon at Caldwell,0,
30.028403,0,8642,-90.038316,,,8642,CONGRESS DR & COLUMBIA ST,Congress at Columbia,0,
30.029726,0,8643,-90.038791,,,8643,CONGRESS DR & HAYNE BLVD,Congress at Hayne,0,
30.023834,0,8640,-90.038351,,,8640,CONGRESS DR & MEXICO ST,Congress at Mexico,0,
30.026665,0,8641,-90.038202,,,8641,CONGRESS DR & FRANKFORT ST,Congress at Frankfort,0,
29.943997,0,8426,-90.077176,,,8426,ORETHA CASTLE HALEY BLVD & CLIO ST,Calliope at O C Haley,0,
29.94264,0,8427,-90.078173,,,8427,ORETHA CASTLE HALEY BLVD & CLIO ST,O C Haley at Erato,0,
30.023241,0,1306,-90.043994,,,1306,PRESS DR & EMMETT W BASHFUL BLVD,Press at Emmit Bashful,0,
29.959702,0,8425,-90.010088,,,8425,ST MAURICE AVE & MARAIS ST,St Maurice at St Claude,0,
30.019811,0,1300,-90.060641,,,1300,ELYSIAN FIELDS AVE & VIENNA ST,Elysian Fields at Vienna,0,
30.021832,0,1301,-90.060804,,,1301,Robert E Lee Blvd & Elysian Fields Ave,Elysian Fields at R E Lee,0,
30.02301,0,1302,-90.060901,,,1302,Mexico St & Elysian Fields Ave,Elysian Fields at Mexico,0,
30.024889,0,1303,-90.061051,,,1303,ELYSIAN FIELDS AVE & NEW YORK ST,Elysian Fields at L C Simon,0,
30.02644,0,1309,-90.052046,,,1309,FRANKLIN AVE & LEON C SIMON BLVD,L C Simon at Franklin,0,
29.962883,0,8428,-90.010033,,,8428,TUPELO ST & N ROBERTSON ST,Tupelo at N Villere,0,
29.962668,0,8429,-90.009824,,,8429,,Tupelo at N Villere,0,
29.949186,0,24,-90.068178,,,24,POYDRAS ST & MAGAZINE ST,Poydras at Magazine,0,
29.983846,0,5584,-90.110603,,,5584,CANAL BLVD & UNNAMED ST,Cemeteries,0,
29.962972,0,1946,-90.047419,,,1946_merged_2495687,CHARTRES ST & MONTEGUT ST,Royal at Montegut,0,
29.965339,0,3560,-90.049331,,,3560_merged_2495676,DAUPHINE ST & SAINT FERDINAND ST,Dauphine at St Ferdinand,0,
29.949444,0,23,-90.070742,,,23,SAINT CHARLES AVE & N MAESTRI PL,Poydras at St Charles,0,
29.926067,0,7594,-90.070189,,,7594,ROUSSEAU ST & ST ANDREW ST,Rousseau at St Andrew,0,
29.975915,0,7592,-90.078054,,,7592,ESPLANADE AVE & N DORGENOIS ST,Esplanade at N Broad,0,
29.967086,0,7755,-90.019898,,,7755,FORSTALL ST & N ROBERTSON ST,Claiborne at Forstall,0,
30.020877,0,7757,-90.075663,,,7757,PARIS AVE & ROBERT E LEE BLVD,Paris Ave at R E Lee,0,
30.020919,0,7751,-90.083935,,,7751,ROBERT E LEE BLVD & BEAUREGARD AVE,R E Lee at Beauregard,0,
29.939218,0,5266,-90.050687,,,5266,NUNEZ ST & LAWRENCE ST,Nunez at Lawrence,0,
29.940307,0,5265,-90.050901,,,5265,NUNEZ ST & PTOLEMY ST,Nunez at Ptolemy,0,
29.915696,0,8332,-90.017472,,,8332,BEHRMAN PL & MEMORIAL PARK DR,Behrman Highway at Woldenberg,0,
30.043452,0,8333,-89.979983,,,8333,MORRISON RD & AVALON WAY,Morrison at Read,0,
30.01312,0,8330,-90.115316,,,8330,PONTCHARTRAIN BLVD & 38TH ST,Pontchartrain at Filmore,0,
29.918167,0,8331,-90.017195,,,8331,BEHRMAN PL & BEHRMAN PL,Behrman Place at Memorial Park,0,
29.945435,0,8336,-90.045043,,,8336,NEWTON ST & THAYER ST,Newton at Atlantic,0,
29.983649,0,8337,-90.072097,,,8337,CASTIGLIONE ST & N BROAD AVE,St Bernard at N Broad,0,
29.947405,0,8334,-90.071277,,,8334,ST CHARLES AVE & GIROD ST,St Charles at Girod,0,
30.036801,0,8335,-89.987079,,,8335,BUNDY RD & MIDDLEBORO RD,Willow Brook Apts,0,
29.993733,0,1118,-90.077897,,,1118,RAMP & ST BERNARD AVE,St Bernard at Sere,0,
29.950429,0,442,-90.075165,,,442,POYDRAS ST & LOYOLA AVE,Poydras at S Rampart,0,
30.005795,0,8339,-90.033825,,,8339,DESIRE PKY & OLD GENTILLY RD,Winn Dixie at Desire Parkway,0,
30.029778,0,8627,-90.045112,,,8627,UNNAMED ST & PRESS DR,SUNO College of Business,0,
29.974279,0,1061,-90.075502,,,1061,ESPLANADE AVE & N TONTI ST,Esplanade at N Rocheblave,0,
29.943463,0,604,-90.095393,,,604,WASHINGTON AVE & S DERBIGNY ST,Washington at S Derbigny,0,
29.948983,0,410,-90.115405,,,410,AUDUBON BLVD & S CLAIBORNE AVE,S Claiborne at Audubon Blvd,0,
29.970783,0,8490,-90.082615,,,8490,ORLEANS AVE & UNNAMED ST,Orleans at Broad,0,
29.953555,0,2280,-90.097498,,,2280,S BROAD ST & ERATO ST,S Broad at Erato,0,
29.951092,0,2282,-90.100572,,,2282,S BROAD AVE & FOURTH ST,S Broad at Washington,0,
29.962539,0,1945,-90.045571,,,1945_merged_2495689,CHARTRES ST & LOUISA ST,Royal at Clouet,0,
29.909953,0,2578,-89.996141,,,2578,GENERAL DEGAULLE DR & TALL OAKS DR,General DeGaulle at Tall Oaks,0,
29.912917,0,2579,-90.000832,,,2579,GENERAL DEGAULLE DR & UNNAMED ST,General DeGaulle at Carlisle,0,
29.900683,0,2574,-89.999221,,,2574,TULLIS DR & UNNAMED ST,Tullis at Woodland Village Apts,0,
29.908751,0,2570,-89.994643,,,2570,GENERAL DEGAULLE DR & UNNAMED ST,General DeGaulle at Woodland,0,
30.038547,0,2378,-89.92372,,,2378,DWYER BLVD & BERGERAC ST,Dwyer at Opposite Cannes,0,
30.039046,0,2379,-89.922057,,,2379,DWYER BLVD & CERNAY ST,Dwyer at Cernay,0,
30.037572,0,2377,-89.926873,,,2377,DWYER BLVD & MICHOUD BLVD,Dwyer at Bergerac,0,
30.010392,0,2370,-90.015347,,,2370,CHEF MENTEUR HWY & RAMP,Chef Highway at Majestic Oaks,0,
30.010756,0,2371,-90.012021,,,2371,CHEF MENTEUR HWY & RAMP,Chef Highway at Ray,0,
29.930786,0,2594,-90.025332,,,2594,VESPASIAN BLVD & MURL ST,Vespasian at Murl,0,
29.964873,0,591,-90.109388,,,591,WASHINGTON AVE & SHORT ST,Washington at S Carrollton,0,
29.930485,0,2596,-90.022002,,,2596,VESPASIAN BLVD & CYPRESS ACRES DR,Vespasian at Cypress,0,
29.925386,0,2597,-90.021393,,,2597,WESTBEND PKY & GENERAL DEGAULLE DR,Westbend at General DeGaulle,0,
29.924638,0,2590,-90.021565,,,2590,GARDEN OAKS DR & GENERAL DEGAULLE DR,Garden Oaks at General DeGaulle,0,
29.927384,0,2591,-90.020026,,,2591,WESTBEND PKY & GENERAL DEGAULLE DR,Westbend at Westpark,0,
29.930197,0,2592,-90.019907,,,2592,WESTBEND PKY & GENERAL DEGAULLE DR,Westbend at Vespasian,0,
29.93063,0,2593,-90.021837,,,2593,CYPRESS ACRES DR & PINEWOOD CT,Vespasian at Cypress,0,
29.922641,0,2598,-90.02258,,,2598,SEINE DR & GARDEN OAKS DR,Garden Oaks at Seine,0,
29.921027,0,2599,-90.022695,,,2599,GARDEN OAKS DR & GARDEN OAKS DR,Garden Oaks at Jackson Landing,0,
29.968618,0,5030,-90.054423,,,5030,ST CLAUDE AVE & MARIGNY ST,St Claude at Mandeville,0,
29.970831,0,5031,-90.049447,,,5031,FRANKLIN AVE & URQUHART ST,Franklin at Urquhart,0,
29.985803,0,1874,-90.036893,,,1874,LOUISA ST & ABUNDANCE ST,Louisa at Industry,0,
30.019995,0,1084,-90.075585,,,1084,AVIATORS ST & PARIS AVE,Paris Ave at Aviators,0,
29.989954,0,1872,-90.035599,,,1872,LOUISA ST & BENEFIT ST,Louisa at Benefit,0,
29.987869,0,1873,-90.03622,,,1873,LOUISA ST & ABUNDANCE ST,Louisa at Abundance,0,
29.992092,0,1871,-90.035021,,,1871,LOUISA ST & ALJA MEYERS PL,Louisa at Pleasure,0,
29.960217,0,595,-90.105489,,,595,WASHINGTON AVE & S GENOIS ST,Washington at S Genois,0,
29.977572,0,1879,-90.039437,,,1879,LOUISA ST & N GALVEZ ST,Louisa at N Galvez,0,
29.980568,0,971,-90.09775,,,971,ORLEANS AVE & UNNAMED ST,Orleans at N Solomon,0,
29.924183,0,183,-90.08623,,,183,MAGAZINE ST & 9TH ST,Magazine at Harmony,0,
29.925094,0,182,-90.084612,,,182,7TH ST & CAMP ST,Magazine at Seventh Street,0,
29.969098,0,2119,-90.051957,,,2119,ST CLAUDE AVE & MUSIC ST,St Claude at St Roch,0,
29.92716,0,180,-90.080977,,,180,THIRD ST & CAMP ST,Magazine at Third Street,0,
29.926317,0,181,-90.082427,,,181,WASHINGTON AVE & CAMP ST,Magazine at Washington,0,
29.921893,0,186,-90.092666,,,186,ANTONINE ST & CAMP ST,Magazine at Antonine,0,
29.921349,0,187,-90.095078,,,187,GENERAL TAYLOR ST & CAMP ST,Magazine at General Taylor,0,
29.923115,0,184,-90.088775,,,184,LOUISIANA AVE & CAMP ST,Magazine at Louisiana,0,
29.922466,0,185,-90.090597,,,185,ALINE ST & CAMP ST,Magazine at Aline,0,
29.965387,0,2110,-90.033392,,,2110,FRANCE ST & MARAIS ST,St Claude at France,0,
29.965997,0,2111,-90.036154,,,2111,ALVAR ST & MARAIS ST,St Claude at Alvar,0,
29.921232,0,188,-90.096933,,,188,CONSTANTINOPLE ST & CAMP ST,Magazine at Constantinople,0,
29.921044,0,189,-90.099015,,,189,MAGAZINE ST & MILAN ST,Magazine at Milan,0,
29.967773,0,2115,-90.044077,,,2115,CLOUET ST & MARAIS ST,St Claude at Clouet,0,
29.968171,0,2116,-90.045853,,,2116,MONTEGUT ST & MARAIS ST,St Claude at Montegut,0,
29.968719,0,2117,-90.048159,,,2117,SAINT FERDINAND ST & MARAIS ST,St Claude at St Ferdinand,0,
29.906781,0,2622,-89.989202,,,2622,TULLIS DR & UNNAMED ST,Tullis Opposite Cypress Run Apts,0,
29.90486,0,2623,-89.991813,,,2623,TULLIS DR & UNNAMED ST,Tullis at Woodland,0,
29.912542,0,2620,-89.986579,,,2620,STRATFORD PL & SULLEN PL,Sullen at Stratford,0,
29.910486,0,2621,-89.986817,,,2621,SULLEN PL & UNNAMED ST,Sullen at Southwood Apts,0,
29.921447,0,2626,-89.995561,,,2626,DOWNEY ST & MACARTHUR BLVD,MacArthur at Downey,0,
29.922232,0,2627,-89.997607,,,2627,ETON ST & MACARTHUR BLVD,MacArthur at Eton,0,
29.920594,0,2625,-89.992623,,,2625,DOVER PL & WOODLAND DR,Woodland at MacArthur,0,
29.925605,0,8606,-90.020897,,,8606,WESTBEND PKY & GENERAL DEGAULLE DR,Westbend at Gen Degaulle,0,
29.923007,0,2628,-89.99984,,,2628,MACARTHUR BLVD & HUDSON PL,MacArthur at Hudson,0,
29.923569,0,2629,-90.001429,,,2629,SOMERSET DR & BRISTOL PL,MacArthur at Somerset,0,
30.047533,0,8607,-89.98262,,,8607,READ BLVD & IRBY ST,Read at Ibry,0,
29.922981,0,8604,-90.016912,,,8604,GENERAL DEGAULLE DR & BEHRMAN PL,Gen DeGaulle at Behrman Place,0,
29.964347,0,8605,-90.073489,,,8605,ORLEANS AVE & N CLAIBORNE AVE,Orleans at N Claiborne,0,
29.966554,0,2112,-90.038625,,,2112,CONGRESS ST & MARAIS ST,St Claude at Congress,0,
29.990293,0,869,-90.109952,,,869,AYMARD CT & CANAL BLVD,Canal Blvd at Aymard,0,
29.991998,0,868,-90.109725,,,868,HOMEDALE ST & CANAL BLVD,Canal Blvd at Homedale,0,
29.966934,0,2113,-90.040318,,,2113,DESIRE ST & MARAIS ST,St Claude at Desire,0,
30.004928,0,861,-90.108277,,,861,HARRISON AVE & CANAL BLVD,Canal Blvd at Harrison,0,
30.006903,0,860,-90.108041,,,860,BRAGG ST & CANAL BLVD,Canal Blvd at Bragg,0,
30.001114,0,863,-90.108728,,,863,GERMAIN ST & CANAL BLVD,Canal Blvd at Germain,0,
30.002908,0,862,-90.108523,,,862,FRENCH ST & CANAL BLVD,Canal Blvd at French,0,
29.997498,0,865,-90.10914,,,865,BROOKS ST & CANAL BLVD,Canal Blvd at Brooks,0,
29.999319,0,864,-90.108945,,,864,POLK ST & CANAL BLVD,Canal Blvd at Polk,0,
29.994234,0,867,-90.109533,,,867,FLORIDA BLVD & CANAL BLVD,Canal Blvd at Florida,0,
29.995694,0,866,-90.109366,,,866,KENILWORTH ST & CANAL BLVD,Canal Blvd at Kenilworth,0,
29.973995,0,2024,-90.071561,,,2024,,N Galvez at Columbus,0,
29.975586,0,2025,-90.070137,,,2025,,N Galvez at Lapeyrouse,0,
29.977356,0,2026,-90.068511,,,2026,N GALVEZ ST & SAINT BERNARD AVE,N Galvez at St Bernard,0,
29.978131,0,2027,-90.065939,,,2027,,N Galvez at New Orleans,0,
29.967076,0,2020,-90.077645,,,2020,N GALVEZ ST & ORLEANS AVE,N Galvez at Orleans,0,
29.96852,0,2021,-90.076451,,,2021,DUMAINE ST & N JOHNSON ST,N Galvez at Dumaine,0,
29.970121,0,2022,-90.075004,,,2022,,N Galvez at Ursulines,0,
29.972388,0,2023,-90.072967,,,2023,,N Galvez at Esplanade,0,
29.978276,0,2028,-90.063603,,,2028,N GALVEZ ST & ANNETTE ST,N Galvez at Annette,0,
29.978401,0,2029,-90.061309,,,2029,N GALVEZ ST & SAINT ANTHONY ST,N Galvez at Pauger,0,
29.988301,0,2758,-90.242301,,,2758,,Williams at 17th St,0,
29.99027,0,2759,-90.241786,,,2759,W METAIRIE AVE & COMPROMISE ST,Williams at W Metairie,0,
29.989717,0,883,-90.116888,,,883,ACADEMY DR & PONTCHARTRAIN BLVD,Pontchartrain at Lakelawn Funeral,0,
29.991401,0,882,-90.11718,,,882,ACADEMY DR & COUNTRY CLUB DR,Pontchartrain at Country Club Dr,0,
29.993585,0,881,-90.118201,,,881,ACADEMY DR & CHERLYN DR,Academy at Cherlyn Dr,0,
29.988753,0,884,-90.116799,,,884,PONTCHARTRAIN BLVD & SOUTHERN,Pontchartrain at Metairie Cemetery,0,
29.976186,0,888,-90.103007,,,888,CANAL ST & N ALEXANDER ST,Canal at Hennessy,0,
30.038407,0,5215,-89.975067,,,5215,I-10 SERVICE RD & READ LN,I-10 Service Rd at McDonalds,0,
30.036651,0,5218,-89.953499,,,5218,BULLARD AVE & WINROCK DR,Bullard at Winrock,0,
30.03199,0,5219,-89.949138,,,5219,FAIRWAY BLVD & BULLARD AVE,Bullard at Midpoint,0,
29.95946,0,775,-90.12453,,,775,S CLAIBORNE AVE & LEONIDAS ST,S Claiborne at Leonidas,0,
29.958146,0,774,-90.122928,,,774,CAMBRONNE ST & NELSON ST,S Claiborne at Cambronne,0,
29.961913,0,777,-90.128248,,,777,S CLAIBORNE AVE & HOLLYGROVE ST,S Claiborne at Hollygrove,0,
29.960759,0,776,-90.126135,,,776,EAGLE ST & NELSON ST,S Claiborne at Eagle,0,
29.969419,0,771,-90.1063,,,771,TULANE AVE & S CARROLLTON AVE,S Carrollton at Tulane,0,
29.969661,0,770,-90.105439,,,770,S CARROLLTON AVE & DHEMECOURT ST,Ulloa at S Carrollton,0,
29.961263,0,773,-90.114962,,,773,IC RAILROAD & DUBLIN AVE,S Carrollton at Earhart,0,
29.966522,0,772,-90.109439,,,772,UNNAMED ST & RAMP,S Carrollton at Palmetto,0,
29.9621,0,779,-90.127761,,,779,S CLAIBORNE AVE & GENERAL OGDEN ST,S Claiborne at General Ogden,0,
29.963375,0,778,-90.12939,,,778,S CLAIBORNE AVE & MISTLETOE ST,S Claiborne at Mistletoe,0,
29.984864,0,872,-90.110766,,,872_merged_2495674,METAIRIE & EAST DR,Canal Blvd at Rosedale,0,
29.935862,0,79,-90.069235,,,79,Terpsichore St & Annunciation St,Annunication at Terpsichore,0,
29.959861,0,1043,-90.069189,,,1043,N RAMPART ST & SAINT PETER ST,N Rampart at Toulouse,0,
29.961523,0,1042,-90.067685,,,1042,N RAMPART ST & DUMAINE ST,N Rampart at St Ann,0,
29.963118,0,1041,-90.066259,,,1041,N RAMPART ST & SAINT PHILIP ST,N Rampart at St Philip,0,
29.957551,0,1047,-90.071797,,,1047,BASIN ST & IBERVILLE ST,Basin at Bienville,0,
30.025308,0,5367,-90.060985,,,5367,LEON C SIMON DR & ELYSIAN FIELDS AVE,L C Simon at Elysian Fields,0,
29.958418,0,1044,-90.070468,,,1044,N RAMPART ST & CONTI ST,N Rampart at Conti,0,
29.95956,0,1049,-90.069107,,,1049,TOULOUSE ST & N RAMPART ST,N Rampart at Toulouse,0,
29.958178,0,1048,-90.070671,,,1048,CONTI ST & BASIN ST,Conti at N Rampart,0,
